date,season,team1,team2,elo1,elo2,elo_prob1,score1,score2
2014-10-12,2014,atl,chi,1447.324,1480.317,0.5459319115962539,13,27
2014-10-12,2014,sea,dal,1683.944,1567.535,0.7396738634788455,23,30
2014-10-12,2014,cin,car,1583.261,1547.332,0.6412960998763423,37,37
2014-10-13,2014,ram,sfo,1453.143,1626.312,0.3491742596967537,17,31
2014-10-16,2014,nwe,nyj,1636.082,1392.093,0.8555342488735661,27,25
2014-10-19,2014,rai,crd,1301.889,1586.037,0.2207128089365159,13,24
2014-10-19,2014,dal,nyg,1601.062,1494.138,0.7290235459583186,31,21
2014-10-19,2014,den,sfo,1664.016,1644.337,0.6195058891944328,42,17
2014-10-19,2014,gnb,car,1563.795,1551.642,0.6092422976349395,38,17
2014-10-19,2014,jax,cle,1283.34,1439.91,0.3711890175837076,24,6
2014-10-19,2014,sdg,kan,1628.619,1527.645,0.7222045074755995,20,23
2014-10-19,2014,was,oti,1348.155,1430.203,0.4754856269100684,19,17
2014-10-19,2014,det,nor,1535.721,1540.716,0.5855056638336301,24,23
2014-10-19,2014,clt,cin,1582.8,1578.952,0.5978034078498649,27,0
2014-10-19,2014,buf,min,1457.471,1440.933,0.6152347414899619,17,16
2014-10-19,2014,ram,sea,1435.118,1650.417,0.2962560241896745,28,26
2014-10-19,2014,rav,atl,1578.74,1417.32,0.7864029950035824,29,7
2014-10-19,2014,chi,mia,1510.321,1455.717,0.6656322640152261,14,27
2014-10-20,2014,pit,htx,1507.228,1415.1,0.7118736782306506,30,23
2014-10-23,2014,den,sdg,1687.891,1606.961,0.6984737681427051,35,21
2014-10-26,2014,kan,ram,1549.303,1451.714,0.7182783252994899,34,7
2014-10-26,2014,nwe,chi,1638.865,1473.169,0.7905084475033076,51,23
2014-10-26,2014,nor,gnb,1535.122,1587.134,0.5186825326742475,44,23
2014-10-26,2014,jax,mia,1321.978,1492.87,0.3521588097400434,13,27
2014-10-26,2014,nyj,buf,1389.31,1462.614,0.4880518584053425,23,43
2014-10-26,2014,crd,phi,1596.012,1582.113,0.6116324043848401,24,20
2014-10-26,2014,cle,rai,1401.271,1291.914,0.7317814111563418,23,13
2014-10-26,2014,cin,rav,1552.961,1590.884,0.5388882355404101,27,24
2014-10-26,2014,car,sea,1528.303,1633.82,0.4419542445253953,9,13
2014-10-26,2014,det,atl,1541.315,1405.175,0.6864737366526418,22,21
2014-10-26,2014,oti,htx,1418.588,1403.916,0.6126888624712804,16,30
2014-10-26,2014,tam,min,1376.137,1435.789,0.5076957828758566,13,19
2014-10-26,2014,pit,clt,1518.412,1608.79,0.4635429366963873,51,34
2014-10-27,2014,dal,was,1613.116,1359.769,0.862065538341183,17,20
2014-10-30,2014,car,nor,1514.335,1564.703,0.5210447004303617,10,28
2014-11-02,2014,nwe,den,1651.635,1703.206,0.5193162662283588,43,21
2014-11-02,2014,sea,rai,1647.789,1279.995,0.9235340786705896,30,24
2014-11-02,2014,pit,rav,1549.786,1578.255,0.5523794518427236,43,23
2014-11-02,2014,min,was,1455.596,1387.715,0.6824219451679687,29,26
2014-11-02,2014,kan,nyj,1566.786,1359.704,0.8272454853681955,24,10
2014-11-02,2014,htx,phi,1438.347,1570.045,0.4051758726337061,21,31
2014-11-02,2014,dal,crd,1585.17,1608.08,0.5602777872227582,17,28
2014-11-02,2014,cle,tam,1413.19,1356.33,0.6685163902737966,22,17
2014-11-02,2014,cin,jax,1565.59,1303.781,0.8677562250443767,33,23
2014-11-02,2014,mia,sdg,1511.067,1591.646,0.4775950307393948,37,0
2014-11-02,2014,sfo,ram,1620.463,1434.231,0.8094141006440468,10,13
2014-11-03,2014,nyg,clt,1482.085,1577.417,0.4564593053904497,24,40
2014-11-06,2014,cin,cle,1571.112,1424.445,0.7717912263181191,3,24
2014-11-09,2014,crd,ram,1636.468,1459.566,0.8009910297601512,31,14
2014-11-09,2014,rav,oti,1551.444,1384.158,0.79202016134566,21,7
2014-11-09,2014,rai,den,1277.508,1673.245,0.1296705048899723,17,41
2014-11-09,2014,tam,atl,1345.075,1401.082,0.5129390778345503,17,27
2014-11-09,2014,nyj,pit,1351.377,1576.596,0.28449056365338,20,13
2014-11-09,2014,nor,sfo,1595.592,1595.128,0.5931109835896033,24,27
2014-11-09,2014,det,mia,1545.408,1549.344,0.5869843421251277,20,16
2014-11-09,2014,dal,jax,1556.783,1298.259,0.8158055101084686,31,17
2014-11-09,2014,buf,kan,1492.22,1575.113,0.4742726443586987,13,17
2014-11-09,2014,gnb,chi,1557.553,1460.399,0.7177713402032343,55,14
2014-11-09,2014,sea,nyg,1650.276,1456.571,0.8159620246246543,38,17
2014-11-10,2014,phi,car,1588.904,1483.445,0.7273543648385221,45,21
2014-11-13,2014,mia,buf,1536.409,1477.077,0.6716621879503926,22,9
2014-11-16,2014,nor,cin,1578.643,1518.32,0.6729190131793594,10,27
2014-11-16,2014,sdg,rai,1553.369,1270.252,0.8812083044336839,13,6
2014-11-16,2014,crd,det,1646.833,1558.344,0.7075580951420611,14,6
2014-11-16,2014,car,atl,1467.155,1425.782,0.6484726270302146,17,19
2014-11-16,2014,chi,min,1440.75,1463.9,0.5599373909094987,21,13
2014-11-16,2014,cle,htx,1477.237,1419.487,0.6696507324675278,7,23
2014-11-16,2014,clt,nwe,1602.93,1681.595,0.4803446183119232,20,42
2014-11-16,2014,gnb,phi,1577.202,1605.194,0.5530582784788676,53,20
2014-11-16,2014,kan,sea,1590.256,1660.456,0.4925171571713153,24,20
2014-11-16,2014,nyg,sfo,1446.391,1612.077,0.3590257419198969,10,16
2014-11-16,2014,was,tam,1379.411,1320.375,0.6712863106044851,7,27
2014-11-16,2014,ram,den,1449.202,1680.502,0.2774191550202094,22,7
2014-11-17,2014,oti,pit,1373.969,1544.502,0.3526304271335828,24,27
2014-11-20,2014,rai,kan,1265.986,1606.63,0.1698438382494686,24,20
2014-11-23,2014,clt,jax,1572.994,1289.332,0.881536322240407,23,3
2014-11-23,2014,atl,cle,1440.755,1437.05,0.5976054724606807,24,26
2014-11-23,2014,sea,crd,1644.082,1658.846,0.5717957784050479,19,3
2014-11-23,2014,phi,oti,1574.194,1364.639,0.8292704517974102,43,24
2014-11-23,2014,nyg,dal,1433.03,1565.71,0.4038142227580997,28,31
2014-11-23,2014,den,mia,1637.157,1552.812,0.7025977476833678,39,36
2014-11-23,2014,min,gnb,1444.922,1608.202,0.3622191861071426,21,24
2014-11-23,2014,sfo,was,1625.438,1336.094,0.8849096452288756,17,13
2014-11-23,2014,sdg,ram,1557.635,1492.546,0.6789286090068091,27,24
2014-11-23,2014,htx,cin,1459.675,1559.57,0.4499502352824718,13,22
2014-11-23,2014,nwe,det,1711.532,1546.33,0.7900371291951493,34,9
2014-11-23,2014,chi,tam,1459.727,1363.692,0.7164646243800575,21,13
2014-11-24,2014,buf,nyj,1460.674,1383.472,0.6939349394695448,38,3
2014-11-24,2014,nor,rav,1537.394,1561.633,0.5583921389491532,27,34
2014-11-27,2014,det,chi,1533.945,1471.337,0.675807477949815,34,17
2014-11-27,2014,sfo,sea,1628.629,1667.804,0.5370968676377205,3,19
2014-11-27,2014,dal,phi,1576.572,1583.289,0.5830979590014317,10,33
2014-11-30,2014,min,car,1435.309,1452.183,0.5688192941744127,31,13
2014-11-30,2014,ram,rai,1484.141,1296.535,0.8106312396043613,52,0
2014-11-30,2014,rav,sdg,1585.294,1566.04,0.6189290366895427,33,34
2014-11-30,2014,tam,cin,1352.082,1579.967,0.2813770083939679,13,14
2014-11-30,2014,pit,nor,1553.831,1513.732,0.6467990445650176,32,35
2014-11-30,2014,kan,den,1576.08,1644.879,0.4945330173976146,16,29
2014-11-30,2014,jax,nyg,1283.105,1422.168,0.3950004286671447,25,24
2014-11-30,2014,htx,oti,1439.278,1355.545,0.7018610865417267,45,21
2014-11-30,2014,gnb,nwe,1617.816,1723.917,0.4411252903651944,26,21
2014-11-30,2014,clt,was,1579.22,1332.903,0.857182677732705,49,27
2014-11-30,2014,buf,cle,1481.278,1450.604,0.6343081446604738,26,10
2014-11-30,2014,atl,crd,1427.201,1635.124,0.3051842684087887,29,18
2014-12-01,2014,nyj,mia,1362.868,1545.09,0.3374264355800673,13,16
2014-12-04,2014,chi,dal,1453.624,1538.501,0.4714258656545727,28,41
2014-12-07,2014,cle,clt,1430.746,1587.066,0.371524980530457,24,25
2014-12-07,2014,crd,kan,1598.193,1550.023,0.6573391442766294,17,14
2014-12-07,2014,den,buf,1670.936,1501.136,0.7943939356127728,24,17
2014-12-07,2014,rai,sfo,1283.047,1597.833,0.1918732681658293,24,13
2014-12-07,2014,phi,sea,1621.36,1698.6,0.4823925077806624,14,24
2014-12-07,2014,oti,nyg,1337.567,1413.489,0.4842871541093026,7,36
2014-12-07,2014,nor,car,1532.565,1427.335,0.7270928683294905,10,41
2014-12-07,2014,sdg,nwe,1574.961,1703.509,0.4095534503625252,14,23
2014-12-07,2014,was,ram,1325.057,1497.63,0.3499543291317131,0,24
2014-12-07,2014,mia,rav,1553.973,1576.372,0.5610023584695351,13,28
2014-12-07,2014,jax,htx,1291.785,1457.256,0.359310604929796,13,27
2014-12-07,2014,min,nyj,1460.157,1353.986,0.7281664006455131,30,24
2014-12-07,2014,cin,pit,1583.599,1534.998,0.657897765247425,21,42
2014-12-07,2014,det,tam,1551.658,1348.45,0.8240352122012965,34,17
2014-12-08,2014,gnb,atl,1638.224,1464.131,0.7984009263564452,43,37
2014-12-11,2014,ram,crd,1519.109,1607.229,0.4667766707653757,6,12
2014-12-14,2014,kan,rai,1540.987,1328.354,0.8317644235230056,31,13
2014-12-14,2014,sdg,den,1556.63,1678.662,0.418653688194964,10,22
2014-12-14,2014,nyg,was,1446.269,1303.578,0.767734971653981,24,13
2014-12-14,2014,phi,dal,1598.353,1563.16,0.6403209135081943,27,38
2014-12-14,2014,oti,nyj,1304.787,1344.17,0.5367991661462962,11,16
2014-12-14,2014,rav,jax,1608.095,1273.174,0.9090533185812646,20,12
2014-12-14,2014,det,min,1560.725,1469.973,0.7102463049370398,16,14
2014-12-14,2014,sea,sfo,1721.606,1552.526,0.7937161542164545,17,7
2014-12-14,2014,atl,pit,1457.054,1577.885,0.4203372580001864,20,27
2014-12-14,2014,buf,gnb,1493.41,1645.301,0.3774972403223015,21,13
2014-12-14,2014,car,tam,1481.96,1339.383,0.7676179322794718,19,17
2014-12-14,2014,cle,cin,1425.801,1540.713,0.4286609422252804,0,30
2014-12-14,2014,clt,htx,1592.011,1475.866,0.7393811277038959,17,10
2014-12-14,2014,nwe,mia,1721.84,1522.25,0.8209948814749273,41,13
2014-12-15,2014,chi,nor,1428.964,1477.94,0.523044052819348,15,31
2014-12-18,2014,jax,oti,1269.792,1285.324,0.5707129840852863,21,13
2014-12-20,2014,sfo,sdg,1543.585,1535.696,0.6033834161577902,35,38
2014-12-20,2014,was,phi,1293.031,1565.012,0.2329946270913853,27,24
2014-12-21,2014,chi,det,1399.109,1566.67,0.3565457022838643,14,20
2014-12-21,2014,car,cle,1486.626,1397.013,0.7088951196150867,17,13
2014-12-21,2014,tam,gnb,1334.718,1616.821,0.2227442267751719,3,20
2014-12-21,2014,ram,nyg,1501.132,1456.817,0.6523234022070855,27,37
2014-12-21,2014,pit,kan,1594.933,1549.784,0.6534114346732514,20,12
2014-12-21,2014,nyj,nwe,1363.633,1732.601,0.1480748900934681,16,17
2014-12-21,2014,rai,buf,1319.557,1521.89,0.3120500929656574,26,24
2014-12-21,2014,htx,rav,1465.852,1611.477,0.3860101321779228,25,13
2014-12-21,2014,mia,min,1511.489,1464.027,0.6564205559473891,37,35
2014-12-21,2014,dal,clt,1596.502,1602.026,0.5847664436254488,42,7
2014-12-21,2014,crd,sea,1625.206,1730.548,0.4422027100992218,6,35
2014-12-21,2014,nor,atl,1507.796,1440.005,0.6823096547463148,14,30
2014-12-22,2014,cin,den,1569.5,1699.596,0.4074003460379588,37,28
2014-12-28,2014,was,dal,1316.505,1625.478,0.1971154263139498,17,44
2014-12-28,2014,sea,ram,1760.087,1468.212,0.8863851796617382,20,6
2014-12-28,2014,oti,clt,1266.874,1573.049,0.1996769098128046,10,27
2014-12-28,2014,tam,nor,1322.998,1466.649,0.388706759807395,20,23
2014-12-28,2014,sfo,crd,1526.282,1595.668,0.4936883738910552,20,17
2014-12-28,2014,rav,cle,1578.782,1388.258,0.8131963279992391,20,10
2014-12-28,2014,pit,cin,1609.438,1597.622,0.6087803687680824,27,17
2014-12-28,2014,nyg,phi,1489.736,1541.537,0.518985755220231,26,34
2014-12-28,2014,nwe,buf,1734.404,1505.768,0.8442642254931948,9,17
2014-12-28,2014,min,chi,1456.845,1385.851,0.6862928217058273,13,9
2014-12-28,2014,mia,nyj,1518.671,1361.829,0.7819429751295207,24,37
2014-12-28,2014,htx,jax,1498.547,1288.242,0.8298808373218491,23,17
2014-12-28,2014,gnb,det,1628.54,1579.929,0.6579107211022277,30,20
2014-12-28,2014,kan,sdg,1535.28,1552.999,0.5676258816451825,19,7
2014-12-28,2014,den,rai,1671.473,1335.679,0.9094679415907764,47,14
2014-12-28,2014,atl,car,1481.151,1495.381,0.5725482544261025,3,34
2015-01-03,2014,car,crd,1536.004,1581.602,0.5278927341027079,27,16
2015-01-03,2014,pit,rav,1627.567,1586.808,0.6476665020511337,17,30
2015-01-04,2014,dal,det,1637.303,1564.328,0.6887427182935546,24,20
2015-01-04,2014,clt,cin,1583.452,1579.493,0.5979570280387272,26,10
2015-01-10,2014,sea,car,1765.381,1559.262,0.8264518276561115,31,17
2015-01-10,2014,nwe,rav,1691.589,1622.719,0.68365449214709,35,31
2015-01-11,2014,gnb,dal,1644.141,1646.731,0.5888614922876818,26,21
2015-01-11,2014,den,clt,1676.874,1605.541,0.6867128043235324,13,24
2015-01-18,2014,nwe,clt,1701.188,1641.924,0.6715758571857016,45,7
2015-01-18,2014,sea,gnb,1773.75,1658.467,0.7384238179883861,28,22
2015-02-01,2014,nwe,sea,1723.965,1783.159,0.4156277770164714,28,24
2015-09-10,2015,nwe,pit,1663.864,1562.771,0.7223419186116823,28,21
2015-09-13,2015,nyj,cle,1440.153,1421.821,0.6176764536353472,31,10
2015-09-13,2015,ram,sea,1476.945,1677.552,0.3141870008627053,34,31
2015-09-13,2015,jax,car,1356.572,1535.596,0.341554408011296,9,20
2015-09-13,2015,chi,gnb,1419.227,1601.039,0.337954296160328,23,31
2015-09-13,2015,was,mia,1371.453,1483.514,0.4326849587088269,10,17
2015-09-13,2015,htx,kan,1504.621,1539.663,0.5430064969581064,20,27
2015-09-13,2015,buf,clt,1534.055,1581.097,0.5258206495995426,27,14
2015-09-13,2015,sdg,det,1522.523,1538.267,0.5704139680421645,33,28
2015-09-13,2015,crd,nor,1540.563,1486.37,0.6651054876682732,31,19
2015-09-13,2015,rai,cin,1388.519,1539.936,0.3781386478043941,13,33
2015-09-13,2015,tam,oti,1376.729,1339.314,0.6432614591900349,14,42
2015-09-13,2015,den,rav,1595.327,1577.08,0.6175608978447219,19,13
2015-09-13,2015,dal,nyg,1589.936,1479.528,0.7329672311212693,27,26
2015-09-14,2015,atl,phi,1462.019,1544.655,0.4746415318449318,26,24
2015-09-14,2015,sfo,min,1528.565,1479.237,0.6588390410897919,20,3
2015-09-17,2015,kan,den,1562.55776966611,1609.6681789142,0.5257224623263006,24,31
2015-09-20,2015,nyg,atl,1476.09949741094,1473.65558850637,0.5958585456422687,20,24
2015-09-20,2015,car,htx,1551.73418874316,1481.72623033389,0.6850694930450758,24,17
2015-09-20,2015,buf,nwe,1558.88008937048,1674.60087507134,0.4275210809882345,32,40
2015-09-20,2015,pit,sfo,1552.03412492866,1547.31238931705,0.5990121064216117,43,18
2015-09-20,2015,min,det,1460.48961068295,1523.20981976495,0.5032808357770697,26,16
2015-09-20,2015,chi,crd,1405.12455864362,1556.85981032402,0.3777079486992081,23,48
2015-09-20,2015,nor,tam,1470.07318967598,1331.29280948503,0.7636966265074567,19,26
2015-09-20,2015,was,ram,1353.83501125187,1497.20882695224,0.3890859639277801,24,10
2015-09-20,2015,cin,sdg,1562.09078204705,1537.58018023505,0.626039769747506,24,19
2015-09-20,2015,cle,oti,1399.04803235439,1384.75019051497,0.612177632691344,28,14
2015-09-20,2015,rai,rav,1366.36421795295,1562.7388210858,0.3194603311913243,37,33
2015-09-20,2015,jax,mia,1340.43381125684,1501.13198874813,0.3656595723020767,23,20
2015-09-20,2015,phi,dal,1533.01841149363,1593.36450258906,0.5066971127501458,10,20
2015-09-20,2015,gnb,sea,1615.14144135638,1657.28817304776,0.5328411468463431,27,17
2015-09-21,2015,clt,nyj,1556.27191062952,1462.92596764561,0.7133095713110352,7,20
2015-09-24,2015,nyg,was,1456.31296852967,1388.14500383271,0.6827798410385457,32,21
2015-09-27,2015,min,sdg,1484.28656136617,1524.70316693005,0.5353194257863063,31,14
2015-09-27,2015,oti,clt,1364.47611026878,1515.70262161442,0.3783965336098444,33,35
2015-09-27,2015,dal,atl,1617.71614860908,1493.44211738764,0.7482967683281007,28,39
2015-09-27,2015,nwe,jax,1692.96469550947,1358.82130307756,0.908682563084034,51,17
2015-09-27,2015,nyj,phi,1503.49525666071,1508.66676547361,0.5852590545122495,17,24
2015-09-27,2015,car,nor,1564.0744899263,1435.06965154609,0.7533912525169445,27,22
2015-09-27,2015,ram,pit,1462.8988343714,1577.36063032523,0.4292957656985018,6,12
2015-09-27,2015,rav,cin,1539.44190168976,1574.96779535205,0.5423151876064087,24,28
2015-09-27,2015,htx,tam,1469.38592915075,1366.29634761492,0.7246411502258764,19,9
2015-09-27,2015,cle,rai,1419.32211260058,1389.66113734899,0.6329544198959521,20,27
2015-09-27,2015,crd,sfo,1580.53845620223,1521.98588392048,0.6706719553074066,47,7
2015-09-27,2015,mia,buf,1482.74449692741,1540.51626893235,0.5104007557336253,14,41
2015-09-27,2015,sea,chi,1635.11454919677,1381.44591276541,0.8622855485537143,26,0
2015-09-27,2015,det,den,1499.41286908173,1631.71161054286,0.4043427045310624,12,24
2015-09-28,2015,gnb,kan,1637.31506520737,1540.51433803745,0.7173591996152181,38,28
2015-10-01,2015,pit,rav,1593.70068264911,1521.74840374867,0.6874792305181866,20,23
2015-10-04,2015,mia,nyj,1448.6171756227,1478.47458548283,0.4571371964892885,14,27
2015-10-04,2015,atl,htx,1534.13174708271,1481.6542125515,0.6629023513750172,48,21
2015-10-04,2015,buf,nyg,1574.64359023706,1471.17840031709,0.72507237325513,10,24
2015-10-04,2015,tam,car,1354.02806421417,1572.1956082558,0.2928249461517183,23,37
2015-10-04,2015,cin,kan,1592.66129329314,1527.88808495046,0.6785322185111704,36,21
2015-10-04,2015,was,phi,1373.27957204529,1533.68743665149,0.366047292797042,23,20
2015-10-04,2015,chi,rai,1373.5167585219,1417.16855290866,0.530683931520963,22,20
2015-10-04,2015,clt,jax,1523.70326700498,1353.32515691508,0.7949369513479403,16,13
2015-10-04,2015,sdg,cle,1498.13802088679,1391.81469704091,0.7283399290037369,30,27
2015-10-04,2015,den,min,1651.83829954661,1510.85170740943,0.7659808358778576,23,20
2015-10-04,2015,crd,ram,1603.69750646614,1446.55878204752,0.7822340769665221,22,24
2015-10-04,2015,sfo,gnb,1498.82683365657,1649.94131829436,0.3785482288281029,3,17
2015-10-04,2015,nor,dal,1426.94853321659,1577.02651891401,0.379952874368815,26,20
2015-10-05,2015,sea,det,1643.04370344028,1479.28618007798,0.7886545107057896,13,10
2015-10-08,2015,htx,clt,1460.32747057073,1528.83931584318,0.4949462205049403,20,27
2015-10-11,2015,atl,was,1555.45848906348,1391.65329022613,0.7887002506989805,25,19
2015-10-11,2015,tam,jax,1339.20067766528,1348.18910807688,0.5799159850757466,38,31
2015-10-11,2015,rav,cle,1542.07470891356,1384.82685353844,0.7823410694583686,30,33
2015-10-11,2015,gnb,ram,1669.67157022186,1465.67658728893,0.8246911380592145,24,10
2015-10-11,2015,oti,buf,1356.47546487822,1532.1164208455,0.3459475122889689,13,14
2015-10-11,2015,phi,nor,1515.31371847065,1452.05038728305,0.6766334285453832,39,17
2015-10-11,2015,kan,chi,1511.0550689889,1383.72958402449,0.7515907712860331,17,18
2015-10-11,2015,cin,sea,1609.4943092547,1648.35153286273,0.5375516362421028,27,24
2015-10-11,2015,det,crd,1473.97835065553,1584.57970122473,0.4347486441954968,17,42
2015-10-11,2015,rai,den,1406.95572740607,1657.77119033735,0.2554715926681933,10,16
2015-10-11,2015,dal,nwe,1551.92466484755,1698.46084167195,0.3847677429094948,6,30
2015-10-11,2015,nyg,sfo,1513.70556970865,1479.09658172907,0.6395462825165321,30,27
2015-10-12,2015,sdg,pit,1505.12586438926,1573.37437748422,0.4953251500856386,20,24
2015-10-15,2015,nor,atl,1432.8892313962,1562.90721092129,0.4075087799505891,31,21
2015-10-18,2015,buf,cin,1536.68263086372,1622.16552733404,0.4705568457701955,21,34
2015-10-18,2015,min,kan,1504.91881661869,1499.63769386828,0.5997853142042944,16,10
2015-10-18,2015,oti,mia,1351.90925486,1424.81202305877,0.4886289633275723,10,38
2015-10-18,2015,nyj,was,1502.27973804676,1384.20456836832,0.7415164693518969,34,20
2015-10-18,2015,det,chi,1446.22456688756,1395.14695914511,0.6610991905899278,37,34
2015-10-18,2015,pit,crd,1589.29477099173,1612.3334849927,0.5600952368709863,25,13
2015-10-18,2015,jax,htx,1331.15206483215,1439.7760420422,0.4375478976191856,20,31
2015-10-18,2015,cle,den,1408.95546879716,1666.93933011952,0.2477023178368713,23,26
2015-10-18,2015,sea,car,1635.68031478339,1587.02299480469,0.6579707295215647,23,27
2015-10-18,2015,gnb,sdg,1678.13201218026,1489.20547088175,0.8117954004187402,27,20
2015-10-18,2015,sfo,rav,1469.53557454108,1517.94609365484,0.5238560550166481,25,20
2015-10-18,2015,clt,nwe,1549.39074437171,1722.34600392821,0.34945391939985,27,34
2015-10-19,2015,phi,nyg,1534.4748743575,1523.26657689664,0.6079468931866157,27,7
2015-10-22,2015,sfo,sea,1486.47058163095,1613.34727520643,0.4118819580692039,3,20
2015-10-25,2015,jax,buf,1309.82955695057,1512.07520615831,0.2379014179586208,34,31
2015-10-25,2015,det,min,1455.14996571604,1520.01227781511,0.500198148807231,19,28
2015-10-25,2015,nwe,nyj,1736.19958091214,1515.20396342858,0.8383934893063842,30,23
2015-10-25,2015,oti,atl,1319.11987438991,1533.62724377746,0.2972069854338039,7,10
2015-10-25,2015,was,tam,1371.2803429865,1356.23772091001,0.6131950161401963,31,30
2015-10-25,2015,kan,pit,1484.54423267186,1611.43907457514,0.4118566519479084,23,13
2015-10-25,2015,clt,nor,1535.53716738778,1462.16919854003,0.6892274537534738,21,27
2015-10-25,2015,mia,htx,1457.60140352886,1461.09854992378,0.5875966540914702,44,26
2015-10-25,2015,ram,cle,1457.21614533053,1402.64155811512,0.6655945795161075,24,6
2015-10-25,2015,sdg,rai,1482.18820281394,1397.7875876239,0.702664639340934,29,37
2015-10-25,2015,nyg,dal,1500.19354039142,1528.03950259129,0.5532660678736437,27,20
2015-10-25,2015,car,phi,1609.35603438165,1557.54791086272,0.6620407110775055,27,16
2015-10-26,2015,crd,rav,1590.18918140929,1501.01108656497,0.7083782170553753,26,18
2015-10-29,2015,nwe,mia,1742.14740187074,1481.22686362298,0.8671682159087303,36,7
2015-11-01,2015,kan,det,1513.56687944953,1432.11354795267,0.6151193593295806,45,10
2015-11-01,2015,nor,nyg,1490.79297125409,1518.46412505264,0.5535147689475155,52,49
2015-11-01,2015,htx,oti,1437.47308982966,1311.40390787375,0.7502381124573939,20,6
2015-11-01,2015,rav,sdg,1489.03519731184,1449.0602651137,0.6466358703466271,29,26
2015-11-01,2015,pit,cin,1582.41642779747,1646.77295203945,0.5009260349962558,10,16
2015-11-01,2015,atl,tam,1541.34321029362,1351.06371127471,0.8129824291077858,20,23
2015-11-01,2015,chi,min,1386.22156031663,1543.04869557848,0.3708435958219909,20,23
2015-11-01,2015,cle,crd,1383.96399549,1602.16507066242,0.2927849773127131,20,34
2015-11-01,2015,ram,sfo,1475.89370795565,1463.31209238476,0.609829521874696,27,6
2015-11-01,2015,rai,nyj,1430.91552532414,1509.25614246998,0.4808107383363018,34,20
2015-11-01,2015,dal,sea,1509.76891793007,1636.50576445262,0.4120769771354241,12,13
2015-11-01,2015,den,gnb,1673.25324080156,1685.14928024807,0.5758331288127221,29,10
2015-11-02,2015,car,clt,1625.30516721598,1506.91339467372,0.7418656361775149,29,26
2015-11-05,2015,cin,cle,1666.2737969302,1369.13884403886,0.889398954491364,31,10
2015-11-08,2015,nwe,was,1750.01725874633,1376.4543526218,0.9258464890068518,27,10
2015-11-08,2015,nyj,jax,1480.96477427553,1333.09852919695,0.7730048386979768,28,23
2015-11-08,2015,nor,oti,1502.96562893203,1298.95751764162,0.8247020637934614,28,34
2015-11-08,2015,car,gnb,1631.91147070013,1660.33445681518,0.5524449435182026,37,29
2015-11-08,2015,min,ram,1552.91869346129,1499.19275206552,0.664506361618862,21,18
2015-11-08,2015,buf,mia,1488.80623391193,1473.35700674739,0.6137500301382981,33,17
2015-11-08,2015,pit,rai,1562.91558290672,1459.20689351859,0.7253517024910765,38,35
2015-11-08,2015,sfo,atl,1440.01304827489,1515.84368473707,0.4844185080429993,17,16
2015-11-08,2015,tam,nyg,1376.56323683126,1506.2914673747,0.4079115557863522,18,32
2015-11-08,2015,clt,den,1500.30709118957,1698.06806423445,0.3177278137453224,27,24
2015-11-08,2015,dal,phi,1504.21225036557,1541.59877802839,0.5396555182952582,27,33
2015-11-09,2015,sdg,chi,1439.70912878906,1376.35156243382,0.6767521080310357,19,22
2015-11-12,2015,nyj,buf,1488.38156007736,1509.92069524332,0.5622210134235738,17,22
2015-11-15,2015,oti,car,1335.52475001152,1651.25740620924,0.1910297154282274,10,27
2015-11-15,2015,tam,dal,1355.1017748976,1482.94286298281,0.4105378500143502,10,6
2015-11-15,2015,rav,jax,1498.38633363648,1325.68174339513,0.7971114374925865,20,22
2015-11-15,2015,ram,chi,1490.36717722972,1396.27769210954,0.7141840626944597,13,37
2015-11-15,2015,gnb,det,1640.98852130607,1405.51384064451,0.8493703712565988,16,18
2015-11-15,2015,phi,mia,1562.86816541115,1452.242545416,0.7332123500373837,19,20
2015-11-15,2015,pit,cle,1569.98808999241,1363.2678062259,0.8269477136975224,30,9
2015-11-15,2015,was,nor,1372.88022013068,1466.39839656213,0.4590509676451875,47,14
2015-11-15,2015,rai,min,1452.1343864329,1561.74426829709,0.4361517006449316,14,30
2015-11-15,2015,den,kan,1677.93661200386,1540.16658675769,0.7626454253855576,13,29
2015-11-15,2015,nyg,nwe,1527.75292930836,1753.59139123745,0.2837652606628989,26,27
2015-11-15,2015,sea,crd,1642.06243201712,1616.99022211356,0.6267963222826507,32,39
2015-11-16,2015,cin,htx,1672.14483474316,1449.91948006179,0.8393503172606155,6,10
2015-11-19,2015,jax,oti,1345.31768725849,1325.61160697985,0.6195426338442735,19,13
2015-11-22,2015,mia,dal,1463.28885159375,1463.41089463872,0.5922965921989398,14,24
2015-11-22,2015,phi,tam,1551.8218592334,1374.63374324169,0.8012534412179508,17,45
2015-11-22,2015,det,rai,1427.1285375331,1427.91134596404,0.591377755090818,18,13
2015-11-22,2015,car,was,1661.17054924091,1411.53289356507,0.8595068352353457,44,16
2015-11-22,2015,rav,ram,1478.75038977312,1440.80583141141,0.6439606844875417,16,13
2015-11-22,2015,chi,den,1445.83903792785,1630.33446411646,0.3345068543471225,15,17
2015-11-22,2015,atl,clt,1508.66084635469,1520.43854342016,0.5759995110428948,21,24
2015-11-22,2015,htx,nyj,1480.99413798432,1467.82823388928,0.6106295128624811,24,17
2015-11-22,2015,sdg,kan,1419.78299911334,1587.76873464509,0.3559849711269465,3,33
